Date,Headline,Publisher,Topic,Source_Weight,Raw_Bullish,Raw_Bearish,Weighted_Bullish,Weighted_Bearish,NSS
2018-12-14,Natural Gas Prices To Trade Sideways With Near-Term Weather Being Variable; Upside Potential Still On Table Longer… https://t.co/uM9WXN9x2M,Twitter/Retail,Macro,0.5,0.07851149141788483,0.8720434308052063,0.03925574570894241,0.43602171540260315,-0.39676596969366074
2019-02-02,Natural Gas Continues To Dig A Deeper Bottom. https://t.co/QaKv8khDJG #stocks #investing #trading,Twitter/Retail,Supply,0.5,0.056016504764556885,0.2854017913341522,0.028008252382278442,0.1427008956670761,-0.11469264328479767
2019-07-02,"Natural Gas $UNG with a bounce today seeing 28,000 March $14 calls active early today",Twitter/Retail,Supply,0.5,0.5941707491874695,0.0621359683573246,0.29708537459373474,0.0310679841786623,0.26601739041507244
2019-10-15,$GASL - The Withdrawal Season Begins In Natural Gas. Read more and sign up for updates: https://t.co/pJo08goTdN #stocks #trading #markets,Twitter/Retail,Supply,0.5,0.023044290021061897,0.04295797273516655,0.011522145010530949,0.021478986367583275,-0.009956841357052326
2020-05-06,Revealing The True Extent Of Exxon’s Natural Gas Blow Out,Twitter/Retail,Macro,0.5,0.035542868077754974,0.08790815621614456,0.017771434038877487,0.04395407810807228,-0.026182644069194794
2020-09-09,Liquefied Natural Gas : Magnolia LNG EPC Contract Extended #LiquefiedNaturalGas #Stock #MarketScreener… https://t.co/c5RMB3I1lK,Twitter/Retail,Supply,0.5,0.08254455029964447,0.036942191421985626,0.041272275149822235,0.018471095710992813,0.022801179438829422
2021-02-22,February 2020: Natural Gas Supply-Demand Balance Overview And Forecast. https://t.co/HuoAlaxFwY #investing #stockmarket #stocks,Twitter/Retail,Supply,0.5,0.036984384059906006,0.04352753236889839,0.018492192029953003,0.021763766184449196,-0.003271574154496193
2021-05-06,$COMDX: Natural gas inventory showed a draw of 201 bcf vs a 92 bcf draw last week https://t.co/CGfYWf1Unq,Twitter/Retail,Macro,0.5,0.4712909162044525,0.4261466860771179,0.23564545810222626,0.21307334303855896,0.022572115063667297
2021-08-13,Natural Gas Price Prediction – Prices Tumble on Warm Weather Forecast,Twitter/Retail,Supply,0.5,0.026465002447366714,0.9324992895126343,0.013232501223683357,0.46624964475631714,-0.4530171435326338
2022-02-12,Natural Gas Price Forecast – Natural Gas Markets Finding Support Again,Twitter/Retail,Macro,0.5,0.8535299301147461,0.04136138781905174,0.42676496505737305,0.02068069390952587,0.4060842711478472
2022-08-15,Natural Gas: Long Set Up Ahead But Timing Is Important. Read more: https://t.co/eruGN42l53 #stockmarket #stocks #markets,Twitter/Retail,Supply,0.5,0.04331398755311966,0.032492976635694504,0.02165699377655983,0.016246488317847252,0.005410505458712578
2022-09-24,Natural gas futures tumble 5% and are poised to close at a nearly 4-year low,Twitter/Retail,Macro,0.5,0.027337919920682907,0.954886794090271,0.013668959960341454,0.4774433970451355,-0.46377443708479404
2023-04-18,"Almost 40% of oil and natural gas producers face insolvency within the year if the oil rout persists, a new Federal… https://t.co/8LK2acX5mE",Twitter/Retail,Macro,0.5,0.013709858991205692,0.9169048070907593,0.006854929495602846,0.45845240354537964,-0.4515974740497768
2023-05-26,EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,Twitter/Retail,Macro,0.5,0.020414382219314575,0.06936632841825485,0.010207191109657288,0.034683164209127426,-0.02447597309947014
2023-08-28,Natural Gas Storage: Expecting A Relatively Bullish Draw. https://t.co/MHGs7yNnWd #markets #stocks #stockmarket,Twitter/Retail,Supply,0.5,0.2541142404079437,0.09699957072734833,0.12705712020397186,0.048499785363674164,0.0785573348402977
2023-12-12,$COMDX: Natural gas inventory showed a draw of 115 bcf vs a 137 bcf draw last week https://t.co/MujjhgPyDZ,Twitter/Retail,Macro,0.5,0.5700370073318481,0.32931679487228394,0.2850185036659241,0.16465839743614197,0.1203601062297821
